Source,Target,Type,Id,Label,timeset,Weight,a,tender_indicator_integrity_single_bid,tender_indicator_integrity_call_for_tender_publication,tender_indicator_integrity_advertisement_period,tender_indicator_integrity_procedure_type,tender_indicator_integrity_decision_period,tender_indicator_integrity_tax_haven,tender_indicator_integrity_new_company,tender_indicator_administrative_centralized_procurement,tender_indicator_administrative_electronic_auction,tender_indicator_administrative_covered_by_gpa,tender_indicator_administrative_framework_agreement,tender_indicator_administrative_english_as_foreign_language,tender_indicator_administrative_notice_and_award_discrepancies,tender_indicator_transparency_number_of_key_missing_fields,mean_cri,cri_cat
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_f0f2eb287d37ec9bbd09f5411a35f2609c1f678d3545902f0f15640e2b3101e8,Undirected,1400,,,1,1475,100,100,100,100,NA,100,NA,NA,0,100,100,0,91.6667,NA,79.16667,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_cc13e981b0d4846a6ee6f9e17221cb2b8876606aae6335b5ccec06689b094e95,Undirected,1399,,,1,1474,100,100,100,100,NA,100,NA,NA,0,100,100,0,91.6667,NA,79.16667,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_08985049b275b207cf2afa58b2a3abf482486ec7e055d9651ba115f57c3ef6a6,Undirected,1398,,,1,1473,100,100,100,100,NA,100,NA,NA,0,100,100,0,91.6667,NA,79.16667,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_350ea2a1ecd93d772ab98880edc3075356d1ebfff6deddb38dfce74591e8001b,Undirected,669,,,2,97405,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,hash::group_EU_body_21c2ab749a1ef1a3954a96643855d22f252484a2c390bcf086a5d0645020f267,Undirected,668,,,1,669,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_62ffd110746231bdbb5b8407079b67040c5bd9361c9e3bdbcc2abe3854871594,Undirected,665,,,2,97398,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_41225ff5eb257aced059a38e24e472a87ab12a3fbd0d96cb6ead0da2c73e8c1e,Undirected,664,,,1,665,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_d03369ab110b1feae190128b2506143ebf6abb10f66c06d583a7310bf5e1c49d,Undirected,22,,,6,194500,0,0,100,0,0,NA,NA,NA,0,0,0,0,83.3333,NA,12.5,low
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_21c2ab749a1ef1a3954a96643855d22f252484a2c390bcf086a5d0645020f267,Undirected,21,,,2,97396,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_136fc44c660bd86b88b56cb585ea9a8be4393ac365ba7d93d14a50afbed2e772,Undirected,20,,,2,97393,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_f283f712cbd16caf0ccb8de859a3b06fe399db9ba860b2002bb161abf167bd7e,Undirected,19,,,2,671,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_613fed0409d2e026837da97edbb961cbf80535485ba26f129f49081b2b230078,Undirected,18,,,3,97407,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_5e878dc1ef98be1d34c068357c085b5c7cc14e48cc1b04ea0ad646176dae586f,Undirected,17,,,1,18,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_e47700a6eb082df86ce1e4433abd881391a3b7a65bf567adaa48f6600e2aaf60,Undirected,16,,,1,17,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_f9c1fd8eaa60c5ba2fcc49d8ba1f0c348bc13a200c113cb01ebab1f2d549d704,Undirected,15,,,2,97400,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_bf4c73990c32b47a0e217cd0456acdcda7ee5cf8b97deffb1e8bbfc48fda3b5a,Undirected,14,,,2,97404,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_365e7bca5a29c5fdb5591ba00a1433d48a8872f2c17945fd8abba159e1b81cb5,Undirected,13,,,1,14,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_990827bdc233f5904e562dd3e8492e79e1b63a41a41bb27f4400b5abc2b10f01,Undirected,12,,,2,147019,100,100,100,100,NA,100,NA,NA,0,100,100,0,83.3333,NA,78.33333,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_4953d0a2772598198a8aea3214e0b0a96d7e898550246503d1b9db378481a9f7,Undirected,11,,,1,12,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_53bcbd29e43de721bb075d3accc869f0fe24d92a20162e93446283d3ec8e9390,Undirected,10,,,2,97399,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_b1133113e55b2fcd3d68443f4c270afb47b40fff0aa6e72fc1ad52a8f18fa835,Undirected,9,,,4,194497,0,0,100,0,0,NA,NA,NA,0,0,0,0,91.6667,NA,12.5,low
EU_body_c1494c0779a1aff2c3ef141b1bfbee5d5995d550dbdb91e8de900baa89d6357a,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,8,,,2,97394,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_8968addc03be953034642dfbf6ffac2d97ed2e17a4a3fada43cb18d13ccd07b5,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193953,,,1,194813,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_c8b338664b484550827b14ba6af6bccb3dd60e186df2962fe5828b64cb938dab,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193926,,,1,194786,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_6c9b9f5dd1e5ced4ef46c8f515a3521b94c89ba4c8fdb132e4e3eb666c3d6caf,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193843,,,1,194703,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_5b27c9616db76ac464c82d964ce0ff7f0157e8b2b36c9247177f95310cce8258,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193751,,,1,194611,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_63802a51fbe66af7f2e4b61756703c4fe92a7f769ed63dd5a5567f4ae9ece476,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193690,,,1,194550,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_069b826a132bb3e5e19822f7cdd621e99ce1fcd082f364abe682935ffc590b1f,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193671,,,1,194531,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_59b6f71d2dd2be749b5f3e3173e083f9d221c421ce5d440b23bf71eb2f1467e2,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193494,,,1,194354,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_fe75a7305b16168e9630a605678d1417de25aa4528877df51eb1aabc3b8a8364,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,193487,,,2,194561,100,100,100,100,NA,NA,NA,NA,100,0,100,0,91.6667,NA,76.851856,high
EU_body_826888db7710351306c4cc504a85b107f5a02cf15723226657f394352eb4768c,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,192948,,,1,193740,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_00f9e0d269b7384821e5fef7cdb4dc39e740b816d270f177db1e1f50bc83e2e5,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,192885,,,1,193677,100,100,0,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,54.629633,high
EU_body_ba6c684fd5299dbeea31bcd5f217a74f46554dfbd2fd2318ccb90de04a20382d,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,192675,,,1,193467,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_4826f5ae7abe2de0eb13bf46add427feaf37c3173d4547bc848534f988f5bcfa,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,192613,,,1,193405,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_986ffcb65f81f75079893fb97ea842fc39e8f1cb14492fd9680a3084a9fef184,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145397,,,2,194244,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_70d4999bed1c78b040876ecb337de547824804a2d7091c94fa50f14e042c1509,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145342,,,1,145926,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_91ba044eccad5f795ee0c7b59e7453a34dd417df556c228244416d2a012ee071,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145289,,,1,145873,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_3971eb1317843936eb4f7b38d5784473fd157eb3033115166880363c9304ea7b,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145236,,,1,145820,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_1a8868babd29d0de7a3229188f1911dcec69256a5e9fc9a1af3c989d972c4c2a,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145190,,,1,145774,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_b87851f8d25c6f456e14e934e3e16122aec6ad912003867850da611299774c43,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145186,,,1,145770,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_a0c70de5d2d24338f62f1df41df36d6bb2a7a0b1d02ea0bcdb95b5d0d929bd9a,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145099,,,1,145683,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_ff6940c5a32c81b75ecc323cda1aa0a608684c28587efe2bdb654b0ee3bad5b6,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,145020,,,2,193548,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_e212434e2742b9319a0425c809cdde2f4e7ba60a83babe6a8d74efbf740088fd,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,144959,,,1,145543,100,100,100,100,NA,NA,NA,NA,0,100,0,0,83.3333,NA,64.814811,high
EU_body_6914e479b5772c476521028de5b02320854e8f2ce7770b1fd429cf4e924fc11e,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,144799,,,2,145404,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_0428f4b1d275d0d370ebcd4ab73979381b72179304863c11662fa11262c6a9b4,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,144741,,,1,145325,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_3a54dfbb817ac6f0fadbbb6fee27f7cd3d93dd91369d4925af7280414cceda0d,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,96789,,,1,97176,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_8c6a671ebc83c39a7aec949fc4bb52b523ec4c594c7be9002c2bccecec803963,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,96676,,,2,145793,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_7995a73663993d0882bd0f6c867ff9da31af51e3f66c56a39146109d79f3b2ed,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,96575,,,1,96962,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_daf9f650cf6baf71210d00a03db35242f21315c5a93a0cc3444b3c0e78503937,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,96536,,,1,96923,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_75834e19b1fb1fecaf134c5046c8de8ad504ec034c18cb3032a01a78a38ef356,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,96514,,,2,97274,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_d8f049c7fb3e87ea3a85fd41f79361d0b69dc32a39952614aa53d9d1209e11b4,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,49269,,,1,49454,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_b693668a01961a81647f3a37136af9a4e7689072c0b075a3254cd4b39b118c02,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,49206,,,1,49391,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_f296c44152f1b8e377fc5aa0c368e48c003702a9a8b9d1376320b17470b2394b,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,49202,,,3,194807,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_1c628efd06163b88690781930c012131c6002dbcec9745e74f967cdb96edd459,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,49162,,,1,49347,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_a7e9d5ac155d86f31319097a29fb340eb18cfc4b4a9fceeedf3b747d1b5121cc,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,49144,,,1,49329,100,100,100,100,NA,NA,NA,NA,100,100,0,0,83.3333,NA,75.925922,high
EU_body_8c98feddef485f11eddc2e8dfefa971b888c482f11f8245961d1435e05cfc3c9,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,49107,,,1,49292,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_82bdd06f6cebdc3c1a74af7cbfecd583279001724bf7b6c2b34b4dc5439162ee,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,49033,,,3,145432,100,0,100,100,0,NA,NA,NA,0,0,0,0,91.6667,NA,37.5,low
EU_body_f4fe1287b7510cc9ab26e400fc38ccee7e5492fe3a6495a3f54c998ab3b0e48e,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48982,,,3,194312,100,100,100,100,NA,NA,NA,NA,0,100,0,0,83.3333,NA,64.814811,high
EU_body_08c44882bba356d4757139d98532103ac814bdb051e04293ec156a11de9dfe96,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48825,,,1,49010,100,100,100,100,NA,NA,NA,NA,100,0,100,0,91.6667,NA,76.851856,high
EU_body_24cf4ffb32b0ef3ad50afca8f204cf9dcfcb96ad221b0a290cf4e6f154a9f527,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48773,,,2,194720,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_5736229112fb20757b5b891ff4391472b36dd8a4c63755464ceb2a64f6c15166,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48759,,,1,48944,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_027353f5cc0698156d7a20455a9daacf5ce2c9f75809813facf3df2e560824f3,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48700,,,2,145518,100,0,100,0,0,NA,NA,NA,0,0,0,0,83.3333,NA,25,low
EU_body_395108ed8b845fca6aae6a1408cb8cf46decfbfd612685f5a9e83bd57a8efe8f,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48661,,,1,48846,0,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,53.7037,high
EU_body_e12e24e9bf6a496033a5246fcded4198a3e0ec9f451feccee650edf5bc73eaf3,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48628,,,1,48813,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_ba8216022a005ad9be219f4f7d3aea2882b7f357628b573278966b559c435086,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48601,,,1,48786,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_9999e218d141040daafdd7fb99c1102f3285e7ad9c56316b38e6314c38eb66ca,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48573,,,1,48758,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_566fc3874830b25d3d51b97890a92088d4b95027f1ec18735549ae43616ec8fa,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48556,,,1,48741,0,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,42.592589,low
EU_body_00c66ee608ecc55e682e525478419aad4e7f95cc1b296bf274c9a1533e04dec2,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,48527,,,2,193440,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_8db039b60ffd9798b79d84a8365a831d58adf2998909ef217c375abd568aab6f,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,931,,,2,194495,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_4f4aa65eef2126e2a59806b79c77f33a11e4bf5f2ac1205126f4a8325fbf6fdb,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,907,,,1,908,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_09e960d4a0642f081f3c983d6b8cdeadc59953d1226a4741de552778a7a99f9f,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,831,,,1,832,0,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,54.629633,high
EU_body_45c32a4fed278afc13461ec4f691636515d308f707282a88f68e25f6f1169a06,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,807,,,1,808,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_f5c1f46597c8e9e02ce96be4cf05150d1f41c09fd2d0c04b16779397a86a71cf,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,799,,,2,194337,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_3ad1ce0c5a2e3591b97944ce0e88bc1ed67ad6f1a67338eb66a9113e9092575d,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,728,,,2,96944,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_ea69cbf182696de01d780bd1bf356fadc1f8b8cd955a4bd945ce5be3a9c4a991,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,643,,,1,644,100,100,100,100,NA,NA,NA,NA,0,0,0,0,91.6667,NA,54.629633,high
EU_body_01081e252f40591219960bd1d0f3d041e40cc7dabcc00ebec00b3ed0adcbf785,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,529,,,1,530,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_4fb0463f9aece404edc8449bbf4a22d78244ca13297ef5e38f043e3572503f48,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,498,,,1,499,100,100,100,100,NA,NA,NA,NA,100,0,0,0,83.3333,NA,64.814811,high
EU_body_14896e39b811257e2813716f5f1823599e480c0976c35529df4879bf80dcb186,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,487,,,1,488,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_5c8a2378773a46de22c04d736ff49c77237b2962e72d46aa72f28d381cbcf641,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,465,,,4,194650,0,100,100,100,NA,NA,NA,NA,0,100,100,0,91.6667,NA,65.740744,high
EU_body_9f5d63447f8e7675b0e1143b78d95a8ef6511c17f2772d653d799c0b60ee8419,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,431,,,2,96986,100,100,100,100,NA,NA,NA,NA,100,0,100,0,83.3333,NA,75.925922,high
EU_body_a7545e2b3bf426a63019b9e00a93a18db23c645e45b29e66a2362828a2d59e1e,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,381,,,1,382,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_715071411340c48b5fe34a4d02f8570c8f27f2ad6185748c9a4006bd303a27ad,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,311,,,1,312,100,0,100,0,0,NA,NA,NA,0,0,0,,,NA,25,low
EU_body_1fb581e459597fadbad8a7f2a2f1ba32efc2278137b3d7a546997614a19349ca,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,152,,,3,146084,100,100,100,100,NA,NA,NA,NA,0,0,0,0,83.3333,NA,53.7037,high
EU_body_22d03c7f87f0a57bf14944a1aa3f7d1e4d4511cd3f3ea70838632d7d6c40563b,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,118,,,2,49300,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_56104622dfdc755669b47caa697a2565ba0838c0b1951e7199e0c6d0fe35f10f,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,103,,,1,104,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_6a1e2a4b880f1e71140d56e77676219303689ddc4b9f7a7085ea296abfb189af,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,92,,,2,193631,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_ebccc32ed62f0d89e667ff2b7883eedabe4dd58f50d10f3d41249e1ffb62464e,EU_body_26eee6d33f01eba6600e1bdf3f81baa85cbd4dd282bf1b473fceb082fa5be6ca,Undirected,41,,,3,49080,100,0,100,0,0,NA,NA,NA,0,0,0,0,91.6667,NA,25,low
